Date,STI,HBAN,SP500,VIX,DOW,spread
2017-04-17,54.51,12.91,2349.01,14.66,5856.79,41.599999999999994
2017-04-18,53.8,12.8,2342.19,14.42,5849.47,41.0
2017-04-19,54.15,12.59,2338.17,14.93,5863.03,41.56
2017-04-20,55.49,12.72,2355.84,14.15,5916.78,42.77
2017-04-21,54.85,12.6,2348.69,14.63,5910.52,42.25
2017-04-24,56.8,12.99,2374.15,10.84,5983.82,43.809999999999995
2017-04-25,57.19,13.04,2388.61,10.76,6025.49,44.15
2017-04-26,57.68,13.12,2387.45,10.85,6025.23,44.56
2017-04-27,57.17,12.99,2388.77,10.36,6048.94,44.18
2017-04-28,56.81,12.86,2384.2,10.82,6047.61,43.95
2017-05-01,57.75,13.09,2388.33,10.11,6091.6,44.66
2017-05-02,57.15,12.95,2391.17,10.59,6095.37,44.2
2017-05-03,57.97,13.14,2388.13,10.68,6072.55,44.83
2017-05-04,57.93,13.05,2389.52,10.46,6075.34,44.879999999999995
2017-05-05,57.84,12.99,2399.29,10.57,6100.76,44.85
2017-05-08,58.16,13.05,2399.38,9.77,6102.66,45.11
2017-05-09,57.62,12.93,2396.92,9.96,6120.59,44.69
2017-05-10,57.6,12.9,2399.63,10.21,6129.14,44.7
2017-05-11,56.95,12.79,2394.44,10.6,6115.96,44.160000000000004
2017-05-12,56.33,12.76,2390.9,10.4,6121.23,43.57
2017-05-15,56.72,12.95,2402.32,10.42,6149.67,43.769999999999996
2017-05-16,57.04,13.04,2400.67,10.65,6169.87,44.0
2017-05-17,53.59,12.29,2357.03,15.59,6011.24,41.300000000000004
2017-05-18,54.07,12.5,2365.72,14.66,6055.13,41.57
2017-05-19,54.05,12.57,2381.73,12.04,6083.7,41.48
2017-05-22,54.24,12.64,2394.02,10.93,6133.62,41.6
2017-05-23,54.79,12.89,2398.42,10.72,6138.71,41.9
2017-05-24,54.55,12.82,2404.39,10.02,6163.02,41.73
2017-05-25,54.54,12.87,2415.07,9.99,6205.26,41.67
2017-05-26,54.32,12.86,2415.82,9.81,6210.19,41.46
2017-05-30,54.03,12.74,2412.91,10.38,6203.19,41.29
2017-05-31,53.37,12.54,2411.8,10.41,6198.52,40.83
2017-06-01,54.15,12.72,2430.06,9.89,6246.83,41.43
2017-06-02,53.49,12.58,2439.07,9.75,6305.8,40.910000000000004
2017-06-05,53.77,12.57,2436.1,10.07,6295.68,41.2
2017-06-06,53.4,12.45,2429.33,10.45,6275.06,40.95
2017-06-07,54.14,12.69,2433.14,10.39,6297.38,41.45
2017-06-08,55.19,12.92,2433.79,10.16,6321.76,42.269999999999996
2017-06-09,56.55,13.29,2431.77,10.7,6207.92,43.26
2017-06-12,56.2,13.37,2429.39,11.46,6175.46,42.830000000000005
2017-06-13,56.24,13.35,2440.35,10.42,6220.37,42.89
2017-06-14,56.43,13.41,2437.92,10.64,6194.89,43.019999999999996
2017-06-15,56.02,13.29,2432.46,10.9,6165.5,42.730000000000004
2017-06-16,56.15,13.22,2433.15,10.38,6151.76,42.93
2017-06-19,56.32,13.32,2453.46,10.37,6239.01,43.0
2017-06-20,55.7,13.23,2437.03,10.86,6188.03,42.47
2017-06-21,55.29,13.06,2435.61,10.75,6233.95,42.23
2017-06-22,54.73,12.94,2434.5,10.48,6236.69,41.79
2017-06-23,54.43,12.71,2438.3,10.02,6265.25,41.72
2017-06-26,54.81,12.79,2439.07,9.9,6247.15,42.02
2017-06-27,55.21,12.91,2419.38,11.06,6146.62,42.3
2017-06-28,56.09,13.14,2440.69,10.03,6234.41,42.95
2017-06-29,56.82,13.38,2419.7,11.44,6144.35,43.44
2017-06-30,56.72,13.52,2423.41,11.18,6140.42,43.2
2017-07-03,57.62,13.75,2429.01,11.22,6110.06,43.87
2017-07-05,57.72,13.8,2432.54,11.07,6150.86,43.92
2017-07-06,57.36,13.66,2409.75,12.54,6089.46,43.7
2017-07-07,57.77,13.69,2425.18,11.19,6153.08,44.080000000000005
2017-07-10,57.55,13.69,2427.43,11.11,6176.39,43.86
2017-07-11,57.18,13.71,2425.53,10.89,6193.3,43.47
2017-07-12,57.07,13.73,2443.25,10.3,6261.17,43.34
2017-07-13,57.49,13.87,2447.83,9.9,6274.44,43.620000000000005
2017-07-14,56.6,13.79,2459.27,9.51,6312.47,42.81
2017-07-17,56.62,13.81,2459.14,9.82,6314.43,42.809999999999995
2017-07-18,55.96,13.71,2460.61,9.89,6344.31,42.25
2017-07-19,55.88,13.7,2473.83,9.79,6385.04,42.18000000000001
2017-07-20,55.63,13.56,2473.45,9.58,6390.0,42.07
2017-07-21,55.98,12.97,2472.54,9.36,6387.75,43.01
2017-07-24,57.04,13.19,2469.91,9.43,6410.81,43.85
2017-07-25,57.41,13.4,2477.13,9.43,6412.17,44.01
2017-07-26,56.73,13.18,2477.83,9.6,6422.75,43.55
2017-07-27,56.7,13.12,2475.42,10.11,6382.19,43.580000000000005
2017-07-28,56.59,13.17,2472.1,10.29,6374.68,43.42
2017-07-31,57.29,13.25,2470.3,10.26,6348.12,44.04
2017-08-01,57.69,13.32,2476.35,10.09,6362.94,44.37
2017-08-02,57.64,13.32,2477.57,10.28,6362.65,44.32
2017-08-03,57.8,13.16,2472.16,10.44,6340.34,44.64
2017-08-04,58.45,13.3,2476.83,10.03,6351.56,45.150000000000006
2017-08-07,58.06,13.28,2480.91,9.93,6383.77,44.78
2017-08-08,58.05,13.35,2474.92,10.96,6370.46,44.699999999999996
2017-08-09,57.6,13.17,2474.02,11.11,6352.33,44.43
2017-08-10,56.42,12.81,2438.21,16.04,6216.87,43.61
2017-08-11,55.99,12.72,2441.32,15.51,6256.56,43.27
2017-08-14,57.31,12.96,2465.84,12.33,6340.23,44.35
2017-08-15,57.35,13.0,2464.61,12.04,6333.01,44.35
2017-08-16,57.46,13.0,2468.11,11.74,6345.11,44.46
2017-08-17,56.13,12.64,2430.01,15.55,6221.91,43.49
2017-08-18,56.13,12.66,2425.55,14.26,6216.53,43.47
2017-08-21,55.78,12.6,2428.37,13.19,6213.13,43.18
2017-08-22,56.52,12.7,2452.51,11.35,6297.48,43.82000000000001
2017-08-23,56.33,12.67,2444.04,12.25,6278.41,43.66
2017-08-24,56.23,12.7,2438.97,12.23,6271.33,43.53
2017-08-25,56.41,12.76,2443.05,11.28,6265.64,43.65
2017-08-28,55.77,12.72,2444.24,11.32,6283.02,43.050000000000004
2017-08-29,55.12,12.59,2446.3,11.7,6301.89,42.53
2017-08-30,55.49,12.67,2457.59,11.22,6368.31,42.82
2017-08-31,55.1,12.59,2471.65,10.59,6428.66,42.510000000000005
2017-09-01,55.48,12.7,2476.55,10.13,6435.33,42.78
2017-09-05,53.84,12.38,2457.85,12.23,6375.57,41.46
2017-09-06,53.82,12.51,2465.54,11.63,6393.31,41.31
2017-09-07,52.3,12.18,2465.1,11.55,6397.87,40.12
2017-09-08,52.37,12.32,2461.43,12.12,6360.19,40.05
2017-09-11,53.57,12.54,2488.11,10.73,6432.26,41.03
2017-09-12,54.64,12.79,2496.48,10.58,6454.28,41.85
2017-09-13,55.26,12.9,2498.37,10.5,6460.19,42.36
2017-09-14,54.74,12.8,2495.62,10.44,6429.08,41.94
2017-09-15,54.83,12.76,2500.23,10.17,6448.47,42.07
2017-09-18,55.56,13.09,2503.87,10.15,6454.64,42.47
2017-09-19,56.03,13.25,2506.65,10.18,6461.32,42.78
2017-09-20,56.67,13.36,2508.24,9.78,6456.04,43.31
2017-09-21,57.01,13.4,2500.6,9.67,6422.69,43.61
2017-09-22,57.22,13.39,2502.22,9.59,6426.92,43.83
2017-09-25,57.47,13.38,2496.66,10.21,6370.59,44.089999999999996
2017-09-26,58.13,13.45,2496.84,10.17,6380.16,44.68000000000001
2017-09-27,59.27,13.75,2507.04,9.87,6453.26,45.52
2017-09-28,59.3,13.87,2510.06,9.55,6453.45,45.43
2017-09-29,59.77,13.96,2519.36,9.51,6495.96,45.81
2017-10-02,59.83,14.04,2529.12,9.45,6516.72,45.79
2017-10-03,59.52,13.9,2534.58,9.51,6531.71,45.620000000000005
2017-10-04,59.62,13.76,2537.74,9.63,6534.63,45.86
2017-10-05,60.64,13.96,2552.07,9.19,6585.36,46.68
2017-10-06,60.77,13.9,2549.33,9.65,6590.18,46.870000000000005
2017-10-09,60.4,13.85,2544.73,10.33,6579.73,46.55
2017-10-10,60.76,13.98,2550.64,10.08,6587.25,46.78
2017-10-11,60.17,13.85,2555.24,9.85,6603.55,46.32
2017-10-12,59.67,13.79,2550.93,9.91,6591.51,45.88
2017-10-13,59.46,13.7,2553.17,9.61,6605.8,45.760000000000005
2017-10-16,59.8,13.92,2557.64,9.91,6624.0,45.879999999999995
2017-10-17,59.17,13.81,2559.36,10.31,6623.66,45.36
2017-10-18,59.29,13.95,2561.26,10.07,6624.22,45.34
2017-10-19,59.11,13.98,2562.1,10.05,6605.07,45.129999999999995
2017-10-20,60.02,14.19,2575.21,9.97,6629.05,45.830000000000005
2017-10-23,59.49,14.11,2564.98,11.07,6586.83,45.38
2017-10-24,60.18,14.21,2569.13,11.16,6598.43,45.97
2017-10-25,59.78,13.88,2557.15,11.23,6563.89,45.9
2017-10-26,60.61,13.91,2560.4,11.3,6556.77,46.7
2017-10-27,60.62,13.94,2581.07,9.8,6701.26,46.68
2017-10-30,60.35,13.77,2572.83,10.5,6698.96,46.58
2017-10-31,60.21,13.8,2575.26,10.18,6727.67,46.41
2017-11-01,60.53,13.81,2579.36,10.2,6716.53,46.72
2017-11-02,60.64,13.87,2579.85,9.93,6714.94,46.77
2017-11-03,60.4,13.78,2587.84,9.14,6764.44,46.62
2017-11-06,60.15,13.78,2591.13,9.4,6786.44,46.37
2017-11-07,58.08,13.4,2590.64,9.89,6767.78,44.68
2017-11-08,57.61,13.29,2594.38,9.78,6789.12,44.32
2017-11-09,56.8,13.21,2584.62,10.5,6750.05,43.589999999999996
2017-11-10,56.79,13.14,2582.3,11.29,6750.94,43.65
2017-11-13,57.33,13.36,2584.84,11.5,6757.6,43.97
2017-11-14,57.64,13.61,2578.87,11.59,6737.87,44.03
2017-11-15,57.78,13.51,2564.62,13.13,6706.21,44.27
2017-11-16,57.72,13.4,2585.64,11.76,6793.29,44.32
2017-11-17,57.77,13.54,2578.85,11.43,6782.79,44.230000000000004
2017-11-20,58.17,13.57,2582.14,10.65,6790.71,44.6
2017-11-21,57.73,13.55,2599.03,9.73,6862.48,44.17999999999999
2017-11-22,57.62,13.54,2597.08,9.88,6867.36,44.08
2017-11-24,57.21,13.46,2602.42,9.67,6889.16,43.75
2017-11-27,57.34,13.5,2601.42,9.87,6878.52,43.84
2017-11-28,59.44,13.97,2627.04,10.03,6912.36,45.47
2017-11-29,61.3,14.48,2626.07,10.7,6824.39,46.81999999999999
2017-11-30,61.63,14.4,2647.58,11.28,6873.97,47.230000000000004
2017-12-01,61.97,14.44,2642.22,11.43,6847.59,47.53
2017-12-04,64.36,14.7,2639.44,11.68,6775.37,49.66
2017-12-05,64.03,14.46,2629.57,11.33,6762.21,49.57
2017-12-06,64.44,14.52,2629.27,11.02,6776.38,49.92
2017-12-07,64.76,14.71,2636.98,10.16,6812.84,50.050000000000004
2017-12-08,65.2,14.85,2651.5,9.58,6840.08,50.35
2017-12-11,64.62,14.62,2659.99,9.34,6875.08,50.00000000000001
2017-12-12,65.54,14.81,2664.11,9.92,6862.32,50.730000000000004
2017-12-13,64.57,14.58,2662.85,10.18,6875.8,49.989999999999995
2017-12-14,64.05,14.44,2652.01,10.49,6856.53,49.61
2017-12-15,65.0,14.58,2675.81,9.42,6936.58,50.42
2017-12-18,66.03,14.68,2690.16,9.53,6994.76,51.35
2017-12-19,65.63,14.61,2681.47,10.03,6963.85,51.019999999999996
2017-12-20,65.45,14.64,2679.25,9.72,6960.96,50.81
2017-12-21,65.55,14.84,2684.57,9.62,6965.36,50.709999999999994
2017-12-22,65.76,14.78,2683.34,9.9,6959.96,50.980000000000004
2017-12-26,65.29,14.63,2680.5,10.25,6936.25,50.660000000000004
2017-12-27,65.21,14.59,2682.62,10.47,6939.34,50.61999999999999
2017-12-28,65.44,14.74,2687.54,10.18,6950.16,50.699999999999996
2017-12-29,64.59,14.56,2673.61,11.04,6903.39,50.03
2018-01-02,64.86,14.6,2695.81,9.77,7006.9,50.26
2018-01-03,65.68,14.72,2713.06,9.15,7065.53,50.96000000000001
2018-01-04,65.86,14.85,2723.99,9.22,7077.91,51.01
2018-01-05,65.91,14.98,2743.15,9.22,7136.56,50.92999999999999
2018-01-08,66.35,14.95,2747.71,9.52,7157.39,51.39999999999999
2018-01-09,66.95,15.23,2751.29,10.08,7163.58,51.72
2018-01-10,67.7,15.48,2748.23,9.82,7153.57,52.22
2018-01-11,67.86,15.63,2767.56,9.88,7211.78,52.23
2018-01-12,68.89,15.85,2786.24,10.16,7261.06,53.04
2018-01-16,68.3,15.68,2776.42,11.66,7223.69,52.62
2018-01-17,68.35,15.76,2802.56,11.91,7298.28,52.589999999999996
2018-01-18,67.94,15.51,2798.03,12.22,7296.05,52.43
2018-01-19,68.58,15.81,2810.3,11.27,7336.38,52.769999999999996
2018-01-22,69.88,16.03,2832.97,11.03,7408.03,53.849999999999994
2018-01-23,70.32,16.04,2839.13,11.1,7460.29,54.279999999999994
2018-01-24,71.2,16.11,2837.54,11.47,7415.06,55.09
2018-01-25,70.6,16.05,2839.25,11.58,7411.16,54.55
2018-01-26,71.38,16.21,2872.87,11.08,7505.77,55.169999999999995
2018-01-29,70.74,16.23,2853.53,13.84,7466.51,54.50999999999999
2018-01-30,70.51,16.1,2822.43,14.79,7402.48,54.410000000000004
2018-01-31,70.7,16.18,2823.81,13.54,7411.48,54.52
2018-02-01,71.41,16.34,2821.98,13.47,7385.86,55.06999999999999
2018-02-02,69.48,16.08,2762.13,17.31,7240.95,53.400000000000006
2018-02-05,66.3,15.43,2648.94,37.32,6967.53,50.87
2018-02-06,68.43,15.53,2695.14,29.98,7115.88,52.900000000000006
2018-02-07,69.01,15.64,2681.66,27.73,7051.98,53.370000000000005
2018-02-08,65.8,15.1,2581.0,33.46,6777.16,50.699999999999996
2018-02-09,67.48,15.41,2619.55,29.06,6874.49,52.07000000000001
2018-02-12,67.59,15.48,2656.0,25.61,6981.96,52.11
2018-02-13,67.92,15.52,2662.94,24.97,7013.51,52.400000000000006
2018-02-14,70.07,15.89,2698.63,19.26,7143.62,54.17999999999999
2018-02-15,70.63,15.86,2731.2,19.13,7256.43,54.769999999999996
2018-02-16,71.15,15.83,2732.22,19.46,7239.47,55.32000000000001
2018-02-20,71.52,15.9,2716.26,20.6,7234.31,55.62
2018-02-21,71.45,16.05,2701.33,20.02,7218.23,55.400000000000006
2018-02-22,70.34,15.73,2703.96,18.72,7210.09,54.61
2018-02-23,71.29,15.99,2747.3,16.49,7337.39,55.300000000000004
2018-02-26,72.0,16.03,2779.6,15.8,7421.46,55.97
2018-02-27,70.57,15.82,2744.28,18.59,7330.35,54.74999999999999
2018-02-28,69.84,15.7,2713.83,19.85,7273.01,54.14
2018-03-01,69.09,15.61,2677.67,22.47,7180.56,53.480000000000004
2018-03-02,69.62,15.8,2691.25,19.59,7257.87,53.82000000000001
2018-03-05,70.67,16.01,2720.94,18.73,7330.71,54.66
2018-03-06,71.07,16.2,2728.12,18.36,7372.01,54.86999999999999
2018-03-07,71.47,16.28,2726.8,17.76,7396.65,55.19
2018-03-08,71.32,16.16,2738.97,16.54,7427.95,55.16
2018-03-09,72.85,16.5,2786.57,14.64,7560.81,56.349999999999994
2018-03-12,72.58,16.48,2783.02,15.78,7588.32,56.099999999999994
2018-03-13,72.27,16.29,2765.31,16.35,7511.01,55.98
2018-03-14,71.06,16.05,2749.48,17.23,7496.81,55.010000000000005
2018-03-15,71.13,16.04,2747.33,16.59,7481.74,55.089999999999996
2018-03-16,71.53,16.07,2752.01,15.8,7481.99,55.46
2018-03-19,71.05,15.92,2712.92,19.02,7344.24,55.129999999999995
2018-03-20,70.67,15.83,2716.94,18.2,7364.3,54.84
2018-03-21,70.87,15.88,2711.93,17.86,7345.29,54.99
2018-03-22,68.4,15.31,2643.69,23.34,7166.68,53.09
2018-03-23,65.97,14.7,2588.26,24.87,6992.67,51.269999999999996
2018-03-26,68.42,15.28,2658.55,21.03,7220.54,53.14
2018-03-27,66.69,14.93,2612.62,22.5,7008.81,51.76
2018-03-28,66.56,15.02,2605.0,22.87,6949.23,51.540000000000006
2018-03-29,68.04,15.1,2640.87,19.97,7063.45,52.940000000000005
2018-04-02,66.08,14.67,2581.88,23.62,6870.12,51.41
2018-04-03,67.19,14.83,2614.45,21.1,6941.28,52.36
2018-04-04,68.15,15.02,2644.69,20.06,7042.11,53.13000000000001
2018-04-05,68.54,15.07,2662.84,18.94,7076.55,53.470000000000006
2018-04-06,65.98,14.56,2604.47,21.49,6915.11,51.42
2018-04-09,67.17,14.62,2613.16,21.77,6950.34,52.550000000000004
2018-04-10,68.14,14.87,2656.87,20.47,7094.3,53.27
2018-04-11,67.67,14.65,2642.19,20.24,7069.03,53.02
2018-04-12,69.12,14.99,2663.99,18.49,7140.25,54.13
2018-04-13,67.38,14.66,2656.3,17.41,7106.65,52.72
2018-04-16,67.45,14.67,2677.84,16.56,7156.28,52.78
2018-04-17,65.95,14.48,2706.39,15.25,7281.1,51.47
2018-04-18,65.41,14.49,2708.64,15.6,7295.24,50.919999999999995
2018-04-19,67.03,14.68,2693.13,15.96,7238.06,52.35
2018-04-20,66.84,14.75,2670.14,16.88,7146.13,52.09
2018-04-23,67.24,15.01,2670.29,16.34,7128.6,52.23
2018-04-24,67.53,14.85,2634.56,18.02,7007.35,52.68
2018-04-25,67.32,15.06,2639.4,17.84,7003.74,52.25999999999999
2018-04-26,66.87,15.03,2666.94,16.24,7118.68,51.84
2018-04-27,67.66,15.14,2669.91,15.41,7119.8,52.519999999999996
2018-04-30,66.8,14.91,2648.05,15.93,7066.27,51.89
2018-05-01,67.25,14.81,2654.8,15.49,7130.7,52.44
2018-05-02,66.61,14.66,2635.67,15.97,7100.9,51.95
2018-05-03,66.05,14.46,2629.73,15.9,7088.15,51.589999999999996
2018-05-04,66.6,14.7,2663.42,14.77,7209.62,51.89999999999999
2018-05-07,66.82,14.73,2672.63,14.75,7265.21,52.08999999999999
2018-05-08,67.25,14.86,2671.92,14.71,7266.9,52.39
2018-05-09,68.55,15.09,2697.79,13.42,7339.91,53.459999999999994
2018-05-10,69.34,15.14,2723.07,13.23,7404.97,54.2
2018-05-11,69.24,15.13,2727.72,12.65,7402.88,54.10999999999999
2018-05-14,68.93,15.11,2730.13,12.93,7411.32,53.82000000000001
2018-05-15,69.28,15.15,2711.45,14.63,7351.63,54.13
2018-05-16,68.91,15.1,2722.46,13.42,7398.3,53.809999999999995
2018-05-17,69.38,15.35,2720.13,13.43,7382.47,54.029999999999994
2018-05-18,68.65,15.12,2712.97,13.42,7354.34,53.53000000000001
2018-05-21,68.75,15.22,2733.01,13.08,7394.04,53.53
2018-05-22,69.59,15.36,2724.44,13.22,7378.46,54.230000000000004
2018-05-23,69.33,15.18,2733.29,12.58,7425.96,54.15
2018-05-24,69.23,15.15,2727.76,12.53,7424.43,54.080000000000005
2018-05-25,68.96,15.1,2721.33,13.22,7433.85,53.85999999999999
2018-05-29,66.27,14.44,2689.86,17.02,7396.59,51.83
2018-05-30,67.61,14.86,2724.01,14.94,7462.45,52.75
2018-05-31,67.51,14.87,2705.27,15.43,7442.12,52.64000000000001
2018-06-01,68.5,15.19,2734.62,13.46,7554.33,53.31
2018-06-04,69.14,15.27,2746.87,12.74,7606.46,53.870000000000005
2018-06-05,69.27,15.28,2748.8,12.4,7637.86,53.989999999999995
2018-06-06,70.36,15.59,2772.35,11.64,7689.24,54.769999999999996
2018-06-07,70.33,15.56,2770.37,12.13,7635.07,54.769999999999996
2018-06-08,70.53,15.69,2779.03,12.18,7645.51,54.84
2018-06-11,70.15,15.56,2782.0,12.35,7659.93,54.59
2018-06-12,70.13,15.59,2786.85,12.34,7703.79,54.53999999999999
2018-06-13,69.88,15.55,2775.63,12.94,7695.7,54.33
2018-06-14,68.89,15.42,2782.49,12.12,7761.04,53.47
2018-06-15,68.81,15.33,2779.66,11.98,7746.38,53.480000000000004
2018-06-18,68.68,15.33,2773.75,12.31,7747.03,53.35000000000001
2018-06-19,68.93,15.37,2762.59,13.35,7725.59,53.56000000000001
2018-06-20,68.58,15.45,2767.32,12.79,7781.51,53.129999999999995
2018-06-21,68.67,15.61,2749.76,14.64,7712.95,53.06
2018-06-22,67.49,15.35,2754.88,13.77,7692.82,52.13999999999999
2018-06-25,66.64,15.2,2717.07,17.33,7532.01,51.44
2018-06-26,66.15,15.05,2723.06,15.92,7561.63,51.10000000000001
2018-06-27,65.47,14.88,2699.63,17.91,7445.08,50.589999999999996
2018-06-28,65.71,14.89,2716.31,16.85,7503.68,50.81999999999999
2018-06-29,66.02,14.76,2718.37,16.09,7510.3,51.26
2018-07-02,67.02,14.83,2726.71,15.6,7567.69,52.19
2018-07-03,66.58,14.72,2713.22,16.14,7502.67,51.86
2018-07-05,66.94,14.75,2736.61,14.97,7586.43,52.19
2018-07-06,67.35,14.87,2759.82,13.37,7688.39,52.48
2018-07-09,69.54,15.21,2784.17,12.69,7756.2,54.330000000000005
2018-07-10,69.18,14.98,2793.84,12.64,7759.2,54.2
2018-07-11,68.96,14.83,2774.02,13.63,7716.61,54.129999999999995
2018-07-12,68.86,14.75,2798.29,12.58,7823.92,54.11
2018-07-13,67.64,14.65,2801.31,12.18,7825.98,52.99
2018-07-16,68.7,14.9,2798.43,12.83,7805.72,53.800000000000004
2018-07-17,68.91,14.92,2809.55,12.06,7855.12,53.989999999999995
2018-07-18,69.86,15.05,2815.62,12.1,7854.44,54.81
2018-07-19,69.02,15.0,2804.49,12.87,7825.3,54.019999999999996
2018-07-20,70.84,15.1,2801.83,12.86,7820.2,55.74
2018-07-23,72.58,15.37,2806.98,12.62,7841.87,57.21
2018-07-24,72.1,15.29,2820.4,12.41,7840.77,56.809999999999995
2018-07-25,72.39,15.1,2846.07,12.29,7932.24,57.29
2018-07-26,72.44,15.31,2837.44,12.14,7852.18,57.129999999999995
2018-07-27,72.67,15.51,2818.82,13.03,7737.42,57.160000000000004
2018-07-30,72.85,15.49,2802.6,14.26,7630.0,57.35999999999999
2018-07-31,72.07,15.44,2816.29,12.83,7671.79,56.629999999999995
2018-08-01,72.39,15.49,2813.36,13.15,7707.29,56.9
2018-08-02,72.47,15.72,2827.22,12.19,7802.69,56.75
2018-08-03,72.14,15.73,2840.35,11.64,7812.01,56.41
2018-08-06,72.05,15.79,2850.4,11.27,7859.68,56.26
2018-08-07,72.35,15.87,2858.45,10.93,7883.66,56.48
2018-08-08,72.63,16.08,2857.7,10.85,7888.33,56.55
2018-08-09,72.77,15.93,2853.58,11.27,7891.78,56.839999999999996
2018-08-10,71.95,15.84,2833.28,13.16,7839.11,56.11
2018-08-13,71.56,15.71,2821.93,14.78,7819.71,55.85
2018-08-14,73.07,15.93,2839.96,13.31,7870.89,57.13999999999999
2018-08-15,72.45,15.91,2818.37,14.64,7774.12,56.540000000000006
2018-08-16,73.55,16.0,2840.69,13.45,7806.52,57.55
2018-08-17,73.72,16.1,2850.13,12.64,7816.33,57.62
2018-08-20,74.04,16.11,2857.05,12.49,7821.01,57.93000000000001
2018-08-21,74.55,16.21,2862.96,12.86,7859.17,58.339999999999996
2018-08-22,74.5,16.21,2861.82,12.25,7889.1,58.29
2018-08-23,73.86,16.18,2856.98,12.41,7878.46,57.68
2018-08-24,73.75,16.21,2874.69,11.99,7945.98,57.54
2018-08-27,74.71,16.27,2896.74,12.16,8017.9,58.44
2018-08-28,74.67,16.27,2897.52,12.5,8030.04,58.400000000000006
2018-08-29,74.51,16.31,2914.04,12.25,8109.69,58.2
2018-08-30,73.21,16.26,2901.13,13.53,8088.36,56.94999999999999
2018-08-31,73.56,16.21,2901.52,12.86,8109.54,57.35
2018-09-04,73.99,16.4,2896.72,13.16,8091.25,57.589999999999996
2018-09-05,74.45,16.4,2888.6,13.91,7995.17,58.050000000000004
2018-09-06,74.21,16.34,2878.05,14.65,7922.73,57.86999999999999
2018-09-07,74.15,16.25,2871.68,14.88,7902.54,57.900000000000006
2018-09-10,74.0,16.14,2877.13,14.16,7924.16,57.86
2018-09-11,74.21,16.25,2887.89,13.22,7972.47,57.959999999999994
2018-09-12,71.38,15.87,2888.92,13.14,7954.23,55.51
2018-09-13,68.03,15.77,2904.18,12.37,8013.71,52.260000000000005
2018-09-14,68.59,15.66,2904.98,12.07,8010.04,52.93000000000001
2018-09-17,68.32,15.65,2888.8,13.68,7895.79,52.669999999999995
2018-09-18,68.51,15.49,2904.31,12.79,7956.11,53.02
2018-09-19,69.68,15.72,2907.95,11.75,7950.04,53.96000000000001
2018-09-20,70.93,15.98,2930.75,11.8,8028.23,54.95
2018-09-21,70.86,15.95,2929.67,11.68,7986.96,54.91
2018-09-24,70.09,15.77,2919.37,12.2,7993.25,54.32000000000001
2018-09-25,69.42,15.67,2915.56,12.42,8007.47,53.75
2018-09-26,68.34,15.32,2905.97,12.89,7990.37,53.02
2018-09-27,67.23,15.07,2914.0,12.41,8041.97,52.160000000000004
2018-09-28,66.79,14.92,2913.98,12.12,8046.35,51.870000000000005
2018-10-01,66.17,14.93,2924.59,12.0,8037.3,51.24
2018-10-02,65.93,14.86,2923.43,12.05,7999.55,51.07000000000001
2018-10-03,67.12,15.27,2925.51,11.61,8025.09,51.85000000000001
2018-10-04,67.18,15.41,2901.61,14.22,7879.51,51.77000000000001
2018-10-05,66.7,15.35,2885.57,14.82,7788.45,51.35
2018-10-08,66.96,15.56,2884.43,15.69,7735.95,51.39999999999999
2018-10-09,66.7,15.44,2880.34,15.95,7738.02,51.260000000000005
2018-10-10,65.44,15.15,2785.68,22.96,7422.05,50.29
2018-10-11,63.46,14.7,2728.37,24.98,7329.06,48.760000000000005
2018-10-12,62.31,14.37,2767.13,21.31,7496.89,47.940000000000005
2018-10-15,61.79,14.23,2750.79,21.3,7430.74,47.56
2018-10-16,61.77,14.28,2809.92,17.62,7645.49,47.49
2018-10-17,62.42,14.39,2809.21,17.4,7642.7,48.03
2018-10-18,61.49,14.21,2768.78,20.06,7485.14,47.28
2018-10-19,62.79,14.2,2767.78,19.89,7449.03,48.59
2018-10-22,60.83,13.66,2755.88,19.64,7468.63,47.17
2018-10-23,60.56,13.83,2740.69,20.71,7437.54,46.730000000000004
2018-10-24,58.83,13.16,2656.1,25.23,7108.4,45.67
2018-10-25,60.37,13.59,2705.57,24.22,7318.34,46.78
2018-10-26,59.56,13.61,2658.69,24.16,7167.21,45.95
2018-10-29,60.18,13.88,2641.25,24.7,7050.29,46.3
2018-10-30,61.94,14.08,2682.63,23.35,7161.65,47.86
2018-10-31,62.66,14.33,2711.74,21.23,7305.9,48.33
2018-11-01,62.5,14.38,2740.37,19.34,7434.06,48.12
2018-11-02,62.49,14.29,2723.06,19.51,7356.99,48.2
2018-11-05,62.52,14.37,2738.31,19.96,7328.85,48.150000000000006
2018-11-06,62.5,14.59,2755.45,19.91,7375.96,47.91
2018-11-07,62.83,14.66,2813.89,16.36,7570.75,48.17
2018-11-08,63.34,14.73,2806.83,16.72,7530.88,48.61
2018-11-09,63.53,14.67,2781.01,17.36,7406.9,48.86
2018-11-12,62.95,14.57,2726.22,20.45,7200.87,48.38
2018-11-13,63.52,14.63,2722.18,20.02,7200.87,48.89
2018-11-14,62.54,14.46,2701.58,21.25,7136.39,48.08
2018-11-15,63.2,14.78,2730.2,19.98,7259.03,48.42
2018-11-16,62.66,14.79,2736.27,18.14,7247.87,47.87
2018-11-19,63.09,14.84,2690.73,20.1,7028.48,48.25
2018-11-20,61.73,14.57,2641.89,22.48,6908.82,47.16
